id,position,type,status,price,room_id
667,F7,VIP,Trống,120000.0,8
668,F8,Standard,Trống,80000.0,8
669,F9,Standard,Trống,80000.0,8
670,G1,Standard,Trống,80000.0,8
671,G2,Standard,Trống,80000.0,8
672,G3,VIP,Trống,120000.0,8
673,G4,Sweetbox,Trống,200000.0,8
674,G5,Standard,Trống,80000.0,8
675,G6,Sweetbox,Trống,200000.0,8
676,G7,VIP,Trống,120000.0,8
677,G8,Sweetbox,Trống,200000.0,8
678,G9,Standard,Trống,80000.0,8
679,H1,VIP,Trống,120000.0,8
680,H2,Sweetbox,Trống,200000.0,8
681,H3,Sweetbox,Trống,200000.0,8
682,H4,Standard,Trống,80000.0,8
683,H5,VIP,Trống,120000.0,8
684,H6,Standard,Trống,80000.0,8
685,H7,Standard,Trống,80000.0,8
686,H8,Sweetbox,Trống,200000.0,8
687,H9,Standard,Trống,80000.0,8
688,I1,Standard,Trống,80000.0,8
689,I2,VIP,Trống,120000.0,8
690,I3,Sweetbox,Trống,200000.0,8
691,I4,Sweetbox,Trống,200000.0,8
692,I5,Sweetbox,Trống,200000.0,8
693,I6,Standard,Trống,80000.0,8
694,I7,Standard,Trống,80000.0,8
695,I8,Standard,Trống,80000.0,8
696,I9,Sweetbox,Trống,200000.0,8
697,J1,Standard,Trống,80000.0,8
698,J2,Sweetbox,Trống,200000.0,8
699,J3,VIP,Trống,120000.0,8
700,J4,Sweetbox,Trống,200000.0,8
701,J5,Sweetbox,Trống,200000.0,8
702,J6,VIP,Trống,120000.0,8
703,J7,Sweetbox,Trống,200000.0,8
704,J8,VIP,Trống,120000.0,8
705,J9,Standard,Trống,80000.0,8
706,A1,VIP,Trống,120000.0,9
707,A2,VIP,Trống,120000.0,9
708,A3,VIP,Trống,120000.0,9
709,A4,VIP,Trống,120000.0,9
710,A5,VIP,Trống,120000.0,9
711,A6,VIP,Trống,120000.0,9
712,A7,VIP,Trống,120000.0,9
713,A8,VIP,Trống,120000.0,9
714,A9,VIP,Trống,120000.0,9
715,A10,VIP,Trống,120000.0,9
716,A11,VIP,Trống,120000.0,9
717,A12,VIP,Trống,120000.0,9
718,B1,VIP,Trống,120000.0,9
719,B2,VIP,Trống,120000.0,9
720,B3,Sweetbox,Trống,200000.0,9
721,B4,VIP,Trống,120000.0,9
722,B5,Sweetbox,Trống,200000.0,9
723,B6,Sweetbox,Trống,200000.0,9
724,B7,VIP,Trống,120000.0,9
725,B8,VIP,Trống,120000.0,9
726,B9,VIP,Trống,120000.0,9
727,B10,VIP,Trống,120000.0,9
728,B11,Sweetbox,Trống,200000.0,9
729,B12,Sweetbox,Trống,200000.0,9
730,C1,Sweetbox,Trống,200000.0,9
731,C2,VIP,Trống,120000.0,9
732,C3,Sweetbox,Trống,200000.0,9
733,C4,VIP,Trống,120000.0,9
734,C5,Sweetbox,Trống,200000.0,9
735,C6,Sweetbox,Trống,200000.0,9
736,C7,VIP,Trống,120000.0,9
737,C8,VIP,Trống,120000.0,9
738,C9,VIP,Trống,120000.0,9
739,C10,VIP,Trống,120000.0,9
740,C11,VIP,Trống,120000.0,9
741,C12,VIP,Trống,120000.0,9
742,D1,VIP,Trống,120000.0,9
743,D2,VIP,Trống,120000.0,9
744,D3,Sweetbox,Trống,200000.0,9
745,D4,VIP,Trống,120000.0,9
746,D5,VIP,Trống,120000.0,9
747,D6,Sweetbox,Trống,200000.0,9
748,D7,Sweetbox,Trống,200000.0,9
749,D8,VIP,Trống,120000.0,9
750,D9,Sweetbox,Trống,200000.0,9
751,D10,VIP,Trống,120000.0,9
752,D11,Sweetbox,Trống,200000.0,9
753,D12,Sweetbox,Trống,200000.0,9
754,E1,VIP,Trống,120000.0,9
755,E2,Sweetbox,Trống,200000.0,9
756,E3,Sweetbox,Trống,200000.0,9
757,E4,Sweetbox,Trống,200000.0,9
758,E5,VIP,Trống,120000.0,9
759,E6,Sweetbox,Trống,200000.0,9
760,E7,VIP,Trống,120000.0,9
761,E8,Sweetbox,Trống,200000.0,9
762,E9,VIP,Trống,120000.0,9
763,E10,Sweetbox,Trống,200000.0,9
764,E11,Sweetbox,Trống,200000.0,9
765,E12,VIP,Trống,120000.0,9
766,F1,VIP,Trống,120000.0,9
767,F2,VIP,Trống,120000.0,9
768,F3,Sweetbox,Trống,200000.0,9
769,F4,VIP,Trống,120000.0,9
770,F5,VIP,Trống,120000.0,9
771,F6,VIP,Trống,120000.0,9
772,F7,Sweetbox,Trống,200000.0,9
773,F8,VIP,Trống,120000.0,9
774,F9,VIP,Trống,120000.0,9
775,F10,VIP,Trống,120000.0,9
776,F11,VIP,Trống,120000.0,9
777,F12,VIP,Trống,120000.0,9
778,G1,VIP,Trống,120000.0,9
779,G2,Sweetbox,Trống,200000.0,9
780,G3,Sweetbox,Trống,200000.0,9
781,G4,Sweetbox,Trống,200000.0,9
782,G5,VIP,Trống,120000.0,9
783,G6,Sweetbox,Trống,200000.0,9
784,G7,VIP,Trống,120000.0,9
785,G8,Sweetbox,Trống,200000.0,9
786,G9,Sweetbox,Trống,200000.0,9
787,G10,Sweetbox,Trống,200000.0,9
788,G11,Sweetbox,Trống,200000.0,9
789,G12,VIP,Trống,120000.0,9
790,H1,VIP,Trống,120000.0,9
791,H2,VIP,Trống,120000.0,9
792,H3,VIP,Trống,120000.0,9
793,H4,Sweetbox,Trống,200000.0,9
794,H5,Sweetbox,Trống,200000.0,9
795,H6,VIP,Trống,120000.0,9
796,H7,VIP,Trống,120000.0,9
797,H8,Sweetbox,Trống,200000.0,9
798,H9,VIP,Trống,120000.0,9
799,H10,Sweetbox,Trống,200000.0,9
800,H11,VIP,Trống,120000.0,9
801,H12,Sweetbox,Trống,200000.0,9
802,A1,VIP,Trống,120000.0,10
803,A2,Standard,Trống,80000.0,10
804,A3,VIP,Trống,120000.0,10
805,A4,Standard,Trống,80000.0,10
806,A5,Sweetbox,Trống,200000.0,10
807,A6,VIP,Trống,120000.0,10
808,A7,VIP,Trống,120000.0,10
809,A8,VIP,Trống,120000.0,10
810,A9,Sweetbox,Trống,200000.0,10
811,A10,Sweetbox,Trống,200000.0,10
812,A11,Sweetbox,Trống,200000.0,10
813,A12,Standard,Trống,80000.0,10
814,A13,Standard,Trống,80000.0,10
815,A14,Sweetbox,Trống,200000.0,10
816,A15,VIP,Trống,120000.0,10
817,B1,Standard,Trống,80000.0,10
818,B2,Sweetbox,Trống,200000.0,10
819,B3,VIP,Trống,120000.0,10
820,B4,Sweetbox,Trống,200000.0,10
821,B5,Standard,Trống,80000.0,10
822,B6,VIP,Trống,120000.0,10
823,B7,Sweetbox,Trống,200000.0,10
824,B8,VIP,Trống,120000.0,10
825,B9,VIP,Trống,120000.0,10
826,B10,Standard,Trống,80000.0,10
827,B11,Sweetbox,Trống,200000.0,10
828,B12,Standard,Trống,80000.0,10
829,B13,Standard,Trống,80000.0,10
830,B14,VIP,Trống,120000.0,10
831,B15,Sweetbox,Trống,200000.0,10
832,C1,Sweetbox,Trống,200000.0,10
833,C2,Standard,Trống,80000.0,10
834,C3,Sweetbox,Trống,200000.0,10
835,C4,VIP,Trống,120000.0,10
836,C5,Sweetbox,Trống,200000.0,10
837,C6,VIP,Trống,120000.0,10
838,C7,Standard,Trống,80000.0,10
839,C8,Standard,Trống,80000.0,10
840,C9,Sweetbox,Trống,200000.0,10
841,C10,VIP,Trống,120000.0,10
842,C11,Sweetbox,Trống,200000.0,10
843,C12,VIP,Trống,120000.0,10
844,C13,Sweetbox,Trống,200000.0,10
845,C14,VIP,Trống,120000.0,10
846,C15,VIP,Trống,120000.0,10
847,D1,Standard,Trống,80000.0,10
848,D2,Sweetbox,Trống,200000.0,10
849,D3,Sweetbox,Trống,200000.0,10
850,D4,Standard,Trống,80000.0,10
851,D5,Sweetbox,Trống,200000.0,10
852,D6,VIP,Trống,120000.0,10
853,D7,Sweetbox,Trống,200000.0,10
854,D8,VIP,Trống,120000.0,10
855,D9,Sweetbox,Trống,200000.0,10
856,D10,Standard,Trống,80000.0,10
857,D11,Sweetbox,Trống,200000.0,10
858,D12,VIP,Trống,120000.0,10
859,D13,Sweetbox,Trống,200000.0,10
860,D14,Standard,Trống,80000.0,10
861,D15,Sweetbox,Trống,200000.0,10
862,E1,VIP,Trống,120000.0,10
863,E2,Standard,Trống,80000.0,10
864,E3,Standard,Trống,80000.0,10
865,E4,Sweetbox,Trống,200000.0,10
866,E5,Sweetbox,Trống,200000.0,10
867,E6,Standard,Trống,80000.0,10
868,E7,Standard,Trống,80000.0,10
869,E8,VIP,Trống,120000.0,10
870,E9,Sweetbox,Trống,200000.0,10
871,E10,Standard,Trống,80000.0,10
872,E11,VIP,Trống,120000.0,10
873,E12,Standard,Trống,80000.0,10
874,E13,Sweetbox,Trống,200000.0,10
875,E14,VIP,Trống,120000.0,10
876,E15,Standard,Trống,80000.0,10
877,F1,Standard,Trống,80000.0,10
878,F2,Sweetbox,Trống,200000.0,10
879,F3,VIP,Trống,120000.0,10
880,F4,Sweetbox,Trống,200000.0,10
881,F5,Standard,Trống,80000.0,10
882,F6,Standard,Trống,80000.0,10
883,F7,VIP,Trống,120000.0,10
884,F8,VIP,Trống,120000.0,10
885,F9,Sweetbox,Trống,200000.0,10
886,F10,VIP,Trống,120000.0,10
887,F11,VIP,Trống,120000.0,10
888,F12,Standard,Trống,80000.0,10
889,F13,Sweetbox,Trống,200000.0,10
890,F14,Standard,Trống,80000.0,10
891,F15,Standard,Trống,80000.0,10
892,G1,VIP,Trống,120000.0,10
893,G2,Sweetbox,Trống,200000.0,10
894,G3,Standard,Trống,80000.0,10
895,G4,Sweetbox,Trống,200000.0,10
896,G5,VIP,Trống,120000.0,10
897,G6,Standard,Trống,80000.0,10
898,G7,Standard,Trống,80000.0,10
899,G8,Standard,Trống,80000.0,10
900,G9,VIP,Trống,120000.0,10
901,G10,Sweetbox,Trống,200000.0,10
902,G11,VIP,Trống,120000.0,10
903,G12,VIP,Trống,120000.0,10
904,G13,Standard,Trống,80000.0,10
905,G14,Sweetbox,Trống,200000.0,10
906,G15,Sweetbox,Trống,200000.0,10
907,H1,VIP,Trống,120000.0,10
908,H2,Standard,Trống,80000.0,10
909,H3,Sweetbox,Trống,200000.0,10
910,H4,Sweetbox,Trống,200000.0,10
911,H5,VIP,Trống,120000.0,10
912,H6,Standard,Trống,80000.0,10
913,H7,VIP,Trống,120000.0,10
914,H8,Sweetbox,Trống,200000.0,10
915,H9,Standard,Trống,80000.0,10
916,H10,VIP,Trống,120000.0,10
917,H11,Sweetbox,Trống,200000.0,10
918,H12,Sweetbox,Trống,200000.0,10
919,H13,VIP,Trống,120000.0,10
920,H14,VIP,Trống,120000.0,10
921,H15,Standard,Trống,80000.0,10
922,I1,VIP,Trống,120000.0,10
923,I2,VIP,Trống,120000.0,10
924,I3,Sweetbox,Trống,200000.0,10
925,I4,VIP,Trống,120000.0,10
926,I5,Sweetbox,Trống,200000.0,10
927,I6,VIP,Trống,120000.0,10
928,I7,Sweetbox,Trống,200000.0,10
929,I8,Standard,Trống,80000.0,10
930,I9,Standard,Trống,80000.0,10
931,I10,Sweetbox,Trống,200000.0,10
932,I11,Standard,Trống,80000.0,10
933,I12,Sweetbox,Trống,200000.0,10
934,I13,Standard,Trống,80000.0,10
935,I14,Sweetbox,Trống,200000.0,10
936,I15,Standard,Trống,80000.0,10
937,J1,Sweetbox,Trống,200000.0,10
938,J2,Sweetbox,Trống,200000.0,10
939,J3,VIP,Trống,120000.0,10
940,J4,Standard,Trống,80000.0,10
941,J5,Standard,Trống,80000.0,10
942,J6,VIP,Trống,120000.0,10
943,J7,VIP,Trống,120000.0,10
944,J8,VIP,Trống,120000.0,10
945,J9,VIP,Trống,120000.0,10
946,J10,Sweetbox,Trống,200000.0,10
947,J11,Standard,Trống,80000.0,10
948,J12,VIP,Trống,120000.0,10
949,J13,VIP,Trống,120000.0,10
950,J14,Standard,Trống,80000.0,10
951,J15,Sweetbox,Trống,200000.0,10
952,A1,VIP,Trống,120000.0,11
953,A2,VIP,Trống,120000.0,11
954,A3,Standard,Trống,80000.0,11
955,A4,VIP,Trống,120000.0,11
956,A5,VIP,Trống,120000.0,11
957,A6,VIP,Trống,120000.0,11
958,A7,VIP,Trống,120000.0,11
959,A8,Standard,Trống,80000.0,11
960,A9,VIP,Trống,120000.0,11
961,A10,Sweetbox,Trống,200000.0,11
962,B1,Standard,Trống,80000.0,11
963,B2,Standard,Trống,80000.0,11
964,B3,Standard,Trống,80000.0,11
965,B4,Standard,Trống,80000.0,11
966,B5,Standard,Trống,80000.0,11
967,B6,Sweetbox,Trống,200000.0,11
968,B7,Sweetbox,Trống,200000.0,11
969,B8,VIP,Trống,120000.0,11
970,B9,Standard,Trống,80000.0,11
971,B10,Standard,Trống,80000.0,11
972,C1,VIP,Trống,120000.0,11
973,C2,Sweetbox,Trống,200000.0,11
974,C3,VIP,Trống,120000.0,11
975,C4,Standard,Trống,80000.0,11
976,C5,Sweetbox,Trống,200000.0,11
977,C6,Sweetbox,Trống,200000.0,11
978,C7,Standard,Trống,80000.0,11
979,C8,Sweetbox,Trống,200000.0,11
980,C9,Sweetbox,Trống,200000.0,11
981,C10,Standard,Trống,80000.0,11
982,D1,Sweetbox,Trống,200000.0,11
983,D2,Standard,Trống,80000.0,11
984,D3,Sweetbox,Trống,200000.0,11
985,D4,Standard,Trống,80000.0,11
986,D5,Standard,Trống,80000.0,11
987,D6,Standard,Trống,80000.0,11
988,D7,Standard,Trống,80000.0,11
989,D8,Standard,Trống,80000.0,11
990,D9,Standard,Trống,80000.0,11
991,D10,Standard,Trống,80000.0,11
992,E1,VIP,Trống,120000.0,11
993,E2,VIP,Trống,120000.0,11
994,E3,Sweetbox,Trống,200000.0,11
995,E4,VIP,Trống,120000.0,11
996,E5,Standard,Trống,80000.0,11
997,E6,Standard,Trống,80000.0,11
998,E7,VIP,Trống,120000.0,11
999,E8,Sweetbox,Trống,200000.0,11
1000,E9,Standard,Trống,80000.0,11
1001,E10,Standard,Trống,80000.0,11
1002,A1,Sweetbox,Trống,200000.0,12
1003,A2,Standard,Trống,80000.0,12
1004,A3,Sweetbox,Trống,200000.0,12
1005,A4,VIP,Trống,120000.0,12
1006,A5,VIP,Trống,120000.0,12
1007,A6,Standard,Trống,80000.0,12
1008,A7,Standard,Trống,80000.0,12
1009,A8,Sweetbox,Trống,200000.0,12
1010,A9,Standard,Trống,80000.0,12
1011,A10,Standard,Trống,80000.0,12
1012,A11,Standard,Trống,80000.0,12
1013,A12,Sweetbox,Trống,200000.0,12
1014,B1,Sweetbox,Trống,200000.0,12
1015,B2,Standard,Trống,80000.0,12
1016,B3,VIP,Trống,120000.0,12
1017,B4,Standard,Trống,80000.0,12
1018,B5,Standard,Trống,80000.0,12
1019,B6,Standard,Trống,80000.0,12
1020,B7,Sweetbox,Trống,200000.0,12
1021,B8,Sweetbox,Trống,200000.0,12
1022,B9,VIP,Trống,120000.0,12
1023,B10,Standard,Trống,80000.0,12
1024,B11,VIP,Trống,120000.0,12
1025,B12,Sweetbox,Trống,200000.0,12
1026,C1,VIP,Trống,120000.0,12
1027,C2,Sweetbox,Trống,200000.0,12
1028,C3,VIP,Trống,120000.0,12
1029,C4,Standard,Trống,80000.0,12
1030,C5,Standard,Trống,80000.0,12
1031,C6,Standard,Trống,80000.0,12
1032,C7,VIP,Trống,120000.0,12
1033,C8,Standard,Trống,80000.0,12
1034,C9,Standard,Trống,80000.0,12
1035,C10,VIP,Trống,120000.0,12
1036,C11,Sweetbox,Trống,200000.0,12
1037,C12,Standard,Trống,80000.0,12
1038,D1,Standard,Trống,80000.0,12
1039,D2,Standard,Trống,80000.0,12
1040,D3,VIP,Trống,120000.0,12
1041,D4,VIP,Trống,120000.0,12
1042,D5,Sweetbox,Trống,200000.0,12
1043,D6,VIP,Trống,120000.0,12
1044,D7,Standard,Trống,80000.0,12
1045,D8,Sweetbox,Trống,200000.0,12
1046,D9,Sweetbox,Trống,200000.0,12
1047,D10,Sweetbox,Trống,200000.0,12
1048,D11,Sweetbox,Trống,200000.0,12
1049,D12,Sweetbox,Trống,200000.0,12
1050,E1,Standard,Trống,80000.0,12
1051,E2,Sweetbox,Trống,200000.0,12
1052,E3,Standard,Trống,80000.0,12
1053,E4,Sweetbox,Trống,200000.0,12
1054,E5,VIP,Trống,120000.0,12
1055,E6,Sweetbox,Trống,200000.0,12
1056,E7,VIP,Trống,120000.0,12
1057,E8,Sweetbox,Trống,200000.0,12
1058,E9,Standard,Trống,80000.0,12
1059,E10,Standard,Trống,80000.0,12
1060,E11,VIP,Trống,120000.0,12
1061,E12,Standard,Trống,80000.0,12
1062,F1,VIP,Trống,120000.0,12
1063,F2,Standard,Trống,80000.0,12
1064,F3,Standard,Trống,80000.0,12
1065,F4,VIP,Trống,120000.0,12
1066,F5,Sweetbox,Trống,200000.0,12
1067,F6,VIP,Trống,120000.0,12
1068,F7,VIP,Trống,120000.0,12
1069,F8,VIP,Trống,120000.0,12
1070,F9,VIP,Trống,120000.0,12
1071,F10,Standard,Trống,80000.0,12
1072,F11,Standard,Trống,80000.0,12
1073,F12,Standard,Trống,80000.0,12
1074,G1,Standard,Trống,80000.0,12
1075,G2,Sweetbox,Trống,200000.0,12
1076,G3,VIP,Trống,120000.0,12
1077,G4,Standard,Trống,80000.0,12
1078,G5,Sweetbox,Trống,200000.0,12
1079,G6,Standard,Trống,80000.0,12
1080,G7,Sweetbox,Trống,200000.0,12
1081,G8,VIP,Trống,120000.0,12
1082,G9,Sweetbox,Trống,200000.0,12
1083,G10,Sweetbox,Trống,200000.0,12
1084,G11,Standard,Trống,80000.0,12
1085,G12,Standard,Trống,80000.0,12
1086,H1,Sweetbox,Trống,200000.0,12
1087,H2,Sweetbox,Trống,200000.0,12
1088,H3,Standard,Trống,80000.0,12
1089,H4,Sweetbox,Trống,200000.0,12
1090,H5,Standard,Trống,80000.0,12
1091,H6,Standard,Trống,80000.0,12
1092,H7,Sweetbox,Trống,200000.0,12
1093,H8,Standard,Trống,80000.0,12
1094,H9,Sweetbox,Trống,200000.0,12
1095,H10,Sweetbox,Trống,200000.0,12
1096,H11,Standard,Trống,80000.0,12
1097,H12,VIP,Trống,120000.0,12
1098,I1,VIP,Trống,120000.0,12
1099,I2,Sweetbox,Trống,200000.0,12
1100,I3,VIP,Trống,120000.0,12
1101,I4,VIP,Trống,120000.0,12
1102,I5,Standard,Trống,80000.0,12
1103,I6,Sweetbox,Trống,200000.0,12
1104,I7,Sweetbox,Trống,200000.0,12
1105,I8,VIP,Trống,120000.0,12
1106,I9,Standard,Trống,80000.0,12
1107,I10,Standard,Trống,80000.0,12
1108,I11,Sweetbox,Trống,200000.0,12
1109,I12,Sweetbox,Trống,200000.0,12
1110,J1,Sweetbox,Trống,200000.0,12
1111,J2,VIP,Trống,120000.0,12
1112,J3,VIP,Trống,120000.0,12
1113,J4,Standard,Trống,80000.0,12
1114,J5,Sweetbox,Trống,200000.0,12
1115,J6,Standard,Trống,80000.0,12
1116,J7,VIP,Trống,120000.0,12
1117,J8,Sweetbox,Trống,200000.0,12
1118,J9,Standard,Trống,80000.0,12
1119,J10,VIP,Trống,120000.0,12
1120,J11,VIP,Trống,120000.0,12
1121,J12,VIP,Trống,120000.0,12
1122,K1,Standard,Trống,80000.0,12
1123,K2,Standard,Trống,80000.0,12
1124,K3,Sweetbox,Trống,200000.0,12
1125,K4,VIP,Trống,120000.0,12
1126,K5,VIP,Trống,120000.0,12
1127,K6,Sweetbox,Trống,200000.0,12
1128,K7,Sweetbox,Trống,200000.0,12
1129,K8,Standard,Trống,80000.0,12
1130,K9,Sweetbox,Trống,200000.0,12
1131,K10,Standard,Trống,80000.0,12
1132,K11,Standard,Trống,80000.0,12
1133,K12,Sweetbox,Trống,200000.0,12
1134,L1,Sweetbox,Trống,200000.0,12
1135,L2,VIP,Trống,120000.0,12
1136,L3,Sweetbox,Trống,200000.0,12
1137,L4,Sweetbox,Trống,200000.0,12
1138,L5,Standard,Trống,80000.0,12
1139,L6,Sweetbox,Trống,200000.0,12
1140,L7,VIP,Trống,120000.0,12
1141,L8,VIP,Trống,120000.0,12
1142,L9,VIP,Trống,120000.0,12
1143,L10,Sweetbox,Trống,200000.0,12
1144,L11,Sweetbox,Trống,200000.0,12
1145,L12,Sweetbox,Trống,200000.0,12
1146,A1,VIP,Trống,120000.0,13
1147,A2,VIP,Trống,120000.0,13
1148,A3,VIP,Trống,120000.0,13
1149,A4,VIP,Trống,120000.0,13
1150,A5,Sweetbox,Trống,200000.0,13
1151,A6,Sweetbox,Trống,200000.0,13
1152,A7,VIP,Trống,120000.0,13
1153,A8,Sweetbox,Trống,200000.0,13
1154,A9,VIP,Trống,120000.0,13
1155,A10,VIP,Trống,120000.0,13
1156,A11,Sweetbox,Trống,200000.0,13
1157,B1,Standard,Trống,80000.0,13
1158,B2,Standard,Trống,80000.0,13
1159,B3,Standard,Trống,80000.0,13
1160,B4,Standard,Trống,80000.0,13
1161,B5,Sweetbox,Trống,200000.0,13
1162,B6,Sweetbox,Trống,200000.0,13
1163,B7,Standard,Trống,80000.0,13
1164,B8,VIP,Trống,120000.0,13
1165,B9,Standard,Trống,80000.0,13
1166,B10,Standard,Trống,80000.0,13
1167,B11,VIP,Trống,120000.0,13
1168,C1,Standard,Trống,80000.0,13
1169,C2,Sweetbox,Trống,200000.0,13
1170,C3,VIP,Trống,120000.0,13
1171,C4,VIP,Trống,120000.0,13
1172,C5,Sweetbox,Trống,200000.0,13
1173,C6,Standard,Trống,80000.0,13
1174,C7,Sweetbox,Trống,200000.0,13
1175,C8,VIP,Trống,120000.0,13
1176,C9,Sweetbox,Trống,200000.0,13
1177,C10,Standard,Trống,80000.0,13
1178,C11,Standard,Trống,80000.0,13
1179,D1,Sweetbox,Trống,200000.0,13
1180,D2,Standard,Trống,80000.0,13
1181,D3,Standard,Trống,80000.0,13
1182,D4,VIP,Trống,120000.0,13
1183,D5,Standard,Trống,80000.0,13
1184,D6,VIP,Trống,120000.0,13
1185,D7,VIP,Trống,120000.0,13
1186,D8,Standard,Trống,80000.0,13
1187,D9,Sweetbox,Trống,200000.0,13
1188,D10,VIP,Trống,120000.0,13
1189,D11,Sweetbox,Trống,200000.0,13
1190,E1,Standard,Trống,80000.0,13
1191,E2,Sweetbox,Trống,200000.0,13
1192,E3,Sweetbox,Trống,200000.0,13
1193,E4,Sweetbox,Trống,200000.0,13
1194,E5,Sweetbox,Trống,200000.0,13
1195,E6,Sweetbox,Trống,200000.0,13
1196,E7,Sweetbox,Trống,200000.0,13
1197,E8,Standard,Trống,80000.0,13
1198,E9,VIP,Trống,120000.0,13
1199,E10,VIP,Trống,120000.0,13
1200,E11,Sweetbox,Trống,200000.0,13
1201,F1,VIP,Trống,120000.0,13
1202,F2,Standard,Trống,80000.0,13
1203,F3,Sweetbox,Trống,200000.0,13
1204,F4,Sweetbox,Trống,200000.0,13
1205,F5,Sweetbox,Trống,200000.0,13
1206,F6,VIP,Trống,120000.0,13
1207,F7,Standard,Trống,80000.0,13
1208,F8,VIP,Trống,120000.0,13
1209,F9,Sweetbox,Trống,200000.0,13
1210,F10,Standard,Trống,80000.0,13
1211,F11,Sweetbox,Trống,200000.0,13
1212,G1,VIP,Trống,120000.0,13
1213,G2,Sweetbox,Trống,200000.0,13
1214,G3,VIP,Trống,120000.0,13
1215,G4,Standard,Trống,80000.0,13
1216,G5,VIP,Trống,120000.0,13
1217,G6,VIP,Trống,120000.0,13
1218,G7,VIP,Trống,120000.0,13
1219,G8,VIP,Trống,120000.0,13
1220,G9,Standard,Trống,80000.0,13
1221,G10,Standard,Trống,80000.0,13
1222,G11,VIP,Trống,120000.0,13
1223,H1,Standard,Trống,80000.0,13
1224,H2,Sweetbox,Trống,200000.0,13
1225,H3,Sweetbox,Trống,200000.0,13
1226,H4,VIP,Trống,120000.0,13
1227,H5,Sweetbox,Trống,200000.0,13
1228,H6,Sweetbox,Trống,200000.0,13
1229,H7,VIP,Trống,120000.0,13
1230,H8,Standard,Trống,80000.0,13
1231,H9,Sweetbox,Trống,200000.0,13
1232,H10,VIP,Trống,120000.0,13
1233,H11,VIP,Trống,120000.0,13
1234,I1,VIP,Trống,120000.0,13
1235,I2,Sweetbox,Trống,200000.0,13
1236,I3,Standard,Trống,80000.0,13
1237,I4,Standard,Trống,80000.0,13
1238,I5,Standard,Trống,80000.0,13
1239,I6,Standard,Trống,80000.0,13
1240,I7,Sweetbox,Trống,200000.0,13
1241,I8,Standard,Trống,80000.0,13
1242,I9,VIP,Trống,120000.0,13
1243,I10,Sweetbox,Trống,200000.0,13
1244,I11,Sweetbox,Trống,200000.0,13
1245,J1,Sweetbox,Trống,200000.0,13
1246,J2,VIP,Trống,120000.0,13
1247,J3,Sweetbox,Trống,200000.0,13
1248,J4,Sweetbox,Trống,200000.0,13
1249,J5,Sweetbox,Trống,200000.0,13
1250,J6,VIP,Trống,120000.0,13
1251,J7,VIP,Trống,120000.0,13
1252,J8,Standard,Trống,80000.0,13
1253,J9,Sweetbox,Trống,200000.0,13
1254,J10,VIP,Trống,120000.0,13
1255,J11,VIP,Trống,120000.0,13
1256,K1,Sweetbox,Trống,200000.0,13
1257,K2,Standard,Trống,80000.0,13
1258,K3,Standard,Trống,80000.0,13
1259,K4,Sweetbox,Trống,200000.0,13
1260,K5,Standard,Trống,80000.0,13
1261,K6,Sweetbox,Trống,200000.0,13
1262,K7,VIP,Trống,120000.0,13
1263,K8,Sweetbox,Trống,200000.0,13
1264,K9,VIP,Trống,120000.0,13
1265,K10,Sweetbox,Trống,200000.0,13
1266,K11,VIP,Trống,120000.0,13
1267,A1,Sweetbox,Trống,200000.0,14
1268,A2,Standard,Trống,80000.0,14
1269,A3,VIP,Trống,120000.0,14
1270,A4,VIP,Trống,120000.0,14
1271,A5,VIP,Trống,120000.0,14
1272,A6,Sweetbox,Trống,200000.0,14
1273,A7,Standard,Trống,80000.0,14
1274,A8,VIP,Trống,120000.0,14
1275,A9,VIP,Trống,120000.0,14
1276,A10,VIP,Trống,120000.0,14
1277,A11,Standard,Trống,80000.0,14
1278,B1,Sweetbox,Trống,200000.0,14
1279,B2,Standard,Trống,80000.0,14
1280,B3,Sweetbox,Trống,200000.0,14
1281,B4,VIP,Trống,120000.0,14
1282,B5,Standard,Trống,80000.0,14
1283,B6,Sweetbox,Trống,200000.0,14
1284,B7,Standard,Trống,80000.0,14
1285,B8,Standard,Trống,80000.0,14
1286,B9,Sweetbox,Trống,200000.0,14
1287,B10,Sweetbox,Trống,200000.0,14
1288,B11,Sweetbox,Trống,200000.0,14
1289,C1,Standard,Trống,80000.0,14
1290,C2,VIP,Trống,120000.0,14
1291,C3,Standard,Trống,80000.0,14
1292,C4,VIP,Trống,120000.0,14
1293,C5,VIP,Trống,120000.0,14
1294,C6,Standard,Trống,80000.0,14
1295,C7,Standard,Trống,80000.0,14
1296,C8,Sweetbox,Trống,200000.0,14
1297,C9,Standard,Trống,80000.0,14
1298,C10,Sweetbox,Trống,200000.0,14
1299,C11,VIP,Trống,120000.0,14
1300,D1,Standard,Trống,80000.0,14
1301,D2,Sweetbox,Trống,200000.0,14
1302,D3,Standard,Trống,80000.0,14
1303,D4,Sweetbox,Trống,200000.0,14
1304,D5,Sweetbox,Trống,200000.0,14
1305,D6,VIP,Trống,120000.0,14
1306,D7,VIP,Trống,120000.0,14
1307,D8,VIP,Trống,120000.0,14
1308,D9,VIP,Trống,120000.0,14
1309,D10,VIP,Trống,120000.0,14
1310,D11,VIP,Trống,120000.0,14
1311,E1,VIP,Trống,120000.0,14
1312,E2,VIP,Trống,120000.0,14
1313,E3,Sweetbox,Trống,200000.0,14
1314,E4,Standard,Trống,80000.0,14
1315,E5,Standard,Trống,80000.0,14
